ppt_id,trial,stimulus,script,lexicality,word_eng,correct_response,response,correct,rt,rt_sec,device,browser
15,3,latin_nonword_pull.png,latin,nonword,pull,nonword,nonword,TRUE,1034,1.034,mobile,Instagram 414.0.0.23.79
15,4,latin_nonword_wet.png,latin,nonword,wet,nonword,nonword,TRUE,785,0.785,mobile,Instagram 414.0.0.23.79
15,5,latin_nonword_lean.PNG,latin,nonword,lean,nonword,nonword,TRUE,2302,2.302,mobile,Instagram 414.0.0.23.79
15,6,latin_realword_sand.PNG,latin,word,sand,word,word,TRUE,969,0.969,mobile,Instagram 414.0.0.23.79
15,7,latin_realword_blink.png,latin,word,blink,word,word,TRUE,602,0.602,mobile,Instagram 414.0.0.23.79
15,8,chinese_realword_cat.png,chinese,word,cat,word,word,TRUE,1203,1.203,mobile,Instagram 414.0.0.23.79
15,9,chinese_nonword_good.png,chinese,nonword,good,nonword,nonword,TRUE,1652,1.652,mobile,Instagram 414.0.0.23.79
15,10,latin_nonword_home.png,latin,nonword,home,nonword,word,FALSE,919,0.919,mobile,Instagram 414.0.0.23.79
15,11,latin_realword_pearl.png,latin,word,pearl,word,word,TRUE,1843,1.843,mobile,Instagram 414.0.0.23.79
15,12,latin_nonword_brain.png,latin,nonword,brain,nonword,nonword,TRUE,1066,1.066,mobile,Instagram 414.0.0.23.79
15,13,chinese_nonword_robe.png,chinese,nonword,robe,nonword,nonword,TRUE,1887,1.887,mobile,Instagram 414.0.0.23.79
15,14,chinese_nonword_shave.png,chinese,nonword,shave,nonword,nonword,TRUE,1353,1.353,mobile,Instagram 414.0.0.23.79
15,15,chinese_nonword_milk.png,chinese,nonword,milk,nonword,nonword,TRUE,1851,1.851,mobile,Instagram 414.0.0.23.79
15,16,latin_nonword_feed.png,latin,nonword,feed,nonword,word,FALSE,2392,2.392,mobile,Instagram 414.0.0.23.79
15,17,chinese_nonword_praise.png,chinese,nonword,praise,nonword,nonword,TRUE,2471,2.471,mobile,Instagram 414.0.0.23.79
15,18,latin_nonword_scoop.png,latin,nonword,scoop,nonword,nonword,TRUE,1620,1.62,mobile,Instagram 414.0.0.23.79
15,19,latin_realword_prawn.PNG,latin,word,prawn,word,word,TRUE,852,0.852,mobile,Instagram 414.0.0.23.79
15,20,latin_nonword_sisterinlaw.PNG,latin,nonword,sisterinlaw,nonword,nonword,TRUE,1168,1.168,mobile,Instagram 414.0.0.23.79
15,21,latin_realword_wealth.png,latin,word,wealth,word,word,TRUE,1017,1.017,mobile,Instagram 414.0.0.23.79
15,22,latin_realword_eat.png,latin,word,eat,word,word,TRUE,674,0.674,mobile,Instagram 414.0.0.23.79
15,23,chinese_nonword_island.png,chinese,nonword,island,nonword,nonword,TRUE,1335,1.335,mobile,Instagram 414.0.0.23.79
15,24,chinese_realword_invite.png,chinese,word,invite,word,word,TRUE,667,0.667,mobile,Instagram 414.0.0.23.79
15,25,chinese_nonword_change.png,chinese,nonword,change,nonword,nonword,TRUE,2388,2.388,mobile,Instagram 414.0.0.23.79
15,26,chinese_realword_pinch.png,chinese,word,pinch,word,word,TRUE,969,0.969,mobile,Instagram 414.0.0.23.79
15,27,chinese_realword_wine.png,chinese,word,wine,word,word,TRUE,700,0.7,mobile,Instagram 414.0.0.23.79
15,28,chinese_nonword_peach.png,chinese,nonword,peach,nonword,nonword,TRUE,2404,2.404,mobile,Instagram 414.0.0.23.79
15,29,chinese_realword_put.png,chinese,word,put,word,word,TRUE,1843,1.843,mobile,Instagram 414.0.0.23.79
15,30,chinese_realword_tea.png,chinese,word,tea,word,word,TRUE,1001,1.001,mobile,Instagram 414.0.0.23.79
15,31,chinese_realword_flower.png,chinese,word,flower,word,word,TRUE,619,0.619,mobile,Instagram 414.0.0.23.79
15,32,latin_realword_grass.PNG,latin,word,grass,word,word,TRUE,1119,1.119,mobile,Instagram 414.0.0.23.79
15,33,chinese_realword_medicine.png,chinese,word,medicine,word,word,TRUE,668,0.668,mobile,Instagram 414.0.0.23.79
15,34,latin_nonword_pickaxe.png,latin,nonword,pickaxe,nonword,nonword,TRUE,717,0.717,mobile,Instagram 414.0.0.23.79
15,35,latin_realword_morning.png,latin,word,morning,word,word,TRUE,585,0.585,mobile,Instagram 414.0.0.23.79
15,36,latin_realword_sister.png,latin,word,sister,word,word,TRUE,717,0.717,mobile,Instagram 414.0.0.23.79
15,37,chinese_nonword_tree.png,chinese,nonword,tree,nonword,nonword,TRUE,2670,2.67,mobile,Instagram 414.0.0.23.79
15,38,chinese_realword_sea.png,chinese,word,sea,word,word,TRUE,1152,1.152,mobile,Instagram 414.0.0.23.79
15,39,latin_realword_keen.png,latin,word,keen,word,word,TRUE,4776,4.776,mobile,Instagram 414.0.0.23.79
15,40,chinese_nonword_bag.png,chinese,nonword,bag,nonword,nonword,TRUE,852,0.852,mobile,Instagram 414.0.0.23.79
16,1,chinese_realword_blink.png,chinese,word,blink,word,word,TRUE,1815,1.815,mobile,WeChat 8.0.65
16,2,latin_realword_medicine.png,latin,word,medicine,word,word,TRUE,4023.000000000003,4.023000000000003,mobile,WeChat 8.0.65
16,3,chinese_nonword_brain.png,chinese,nonword,brain,nonword,nonword,TRUE,863,0.863,mobile,WeChat 8.0.65
16,4,latin_realword_cat.png,latin,word,cat,word,word,TRUE,985,0.985,mobile,WeChat 8.0.65
16,5,latin_nonword_good.png,latin,nonword,good,nonword,nonword,TRUE,933,0.933,mobile,WeChat 8.0.65
16,6,latin_nonword_praise.png,latin,nonword,praise,nonword,nonword,TRUE,902,0.902,mobile,WeChat 8.0.65
16,7,latin_realword_pinch.png,latin,word,pinch,word,word,TRUE,1318,1.318,mobile,WeChat 8.0.65
16,8,chinese_realword_prawn.png,chinese,word,prawn,word,word,TRUE,1183,1.183,mobile,WeChat 8.0.65
16,9,latin_nonword_milk.png,latin,nonword,milk,nonword,nonword,TRUE,716,0.716,mobile,WeChat 8.0.65
16,10,latin_realword_sea.png,latin,word,sea,word,word,TRUE,985,0.985,mobile,WeChat 8.0.65
16,11,chinese_nonword_paper.png,chinese,nonword,paper,nonword,nonword,TRUE,701,0.701,mobile,WeChat 8.0.65
16,12,chinese_nonword_pickaxe.png,chinese,nonword,pickaxe,nonword,nonword,TRUE,918,0.918,mobile,WeChat 8.0.65
16,13,latin_nonword_tree.PNG,latin,nonword,tree,nonword,nonword,TRUE,768,0.768,mobile,WeChat 8.0.65
16,14,latin_realword_pat.png,latin,word,pat,word,word,TRUE,884,0.884,mobile,WeChat 8.0.65
16,15,latin_nonword_peach.png,latin,nonword,peach,nonword,nonword,TRUE,800,0.8,mobile,WeChat 8.0.65
16,16,chinese_nonword_scoop.png,chinese,nonword,scoop,nonword,nonword,TRUE,649,0.649,mobile,WeChat 8.0.65
16,17,chinese_realword_eat.png,chinese,word,eat,word,word,TRUE,518,0.518,mobile,WeChat 8.0.65
16,18,chinese_nonword_wet.png,chinese,nonword,wet,nonword,nonword,TRUE,483,0.483,mobile,WeChat 8.0.65
16,19,chinese_realword_grass.png,chinese,word,grass,word,word,TRUE,651,0.651,mobile,WeChat 8.0.65
16,20,chinese_realword_sand.png,chinese,word,sand,word,word,TRUE,635,0.635,mobile,WeChat 8.0.65
16,21,chinese_nonword_lean.png,chinese,nonword,lean,nonword,nonword,TRUE,1083,1.083,mobile,WeChat 8.0.65
16,22,latin_nonword_shave.png,latin,nonword,shave,nonword,nonword,TRUE,1051,1.051,mobile,WeChat 8.0.65
16,23,latin_realword_flower.png,latin,word,flower,word,word,TRUE,751,0.751,mobile,WeChat 8.0.65
16,24,chinese_nonword_pull.png,chinese,nonword,pull,nonword,nonword,TRUE,568,0.568,mobile,WeChat 8.0.65
16,25,latin_realword_tea.png,latin,word,tea,word,word,TRUE,651,0.651,mobile,WeChat 8.0.65
16,26,latin_realword_invite.png,latin,word,invite,word,word,TRUE,1500,1.5,mobile,WeChat 8.0.65
16,27,chinese_realword_morning.png,chinese,word,morning,word,word,TRUE,567,0.567,mobile,WeChat 8.0.65
16,28,chinese_realword_pearl.png,chinese,word,pearl,word,word,TRUE,618,0.618,mobile,WeChat 8.0.65
16,29,chinese_nonword_feed.png,chinese,nonword,feed,nonword,nonword,TRUE,601,0.601,mobile,WeChat 8.0.65
16,30,chinese_nonword_sisterinlaw.png,chinese,nonword,sisterinlaw,nonword,nonword,TRUE,784,0.784,mobile,WeChat 8.0.65
16,31,latin_nonword_island.png,latin,nonword,island,nonword,nonword,TRUE,835,0.835,mobile,WeChat 8.0.65
16,32,latin_realword_put.png,latin,word,put,word,word,TRUE,784,0.784,mobile,WeChat 8.0.65
16,33,latin_nonword_change.png,latin,nonword,change,nonword,word,FALSE,900,0.9,mobile,WeChat 8.0.65
16,34,chinese_realword_sister.png,chinese,word,sister,word,word,TRUE,1066,1.066,mobile,WeChat 8.0.65
16,35,chinese_realword_keen.png,chinese,word,keen,word,word,TRUE,4987,4.987,mobile,WeChat 8.0.65
16,36,latin_realword_wine.png,latin,word,wine,word,word,TRUE,1267,1.267,mobile,WeChat 8.0.65
16,37,chinese_nonword_home.png,chinese,nonword,home,nonword,nonword,TRUE,685,0.685,mobile,WeChat 8.0.65
16,38,latin_nonword_robe.png,latin,nonword,robe,nonword,nonword,TRUE,716,0.716,mobile,WeChat 8.0.65
16,39,latin_nonword_bag.png,latin,nonword,bag,nonword,nonword,TRUE,8790,8.79,mobile,WeChat 8.0.65
16,40,chinese_realword_wealth.png,chinese,word,wealth,word,word,TRUE,685,0.685,mobile,WeChat 8.0.65
17,1,chinese_realword_bag.png,chinese,word,bag,word,word,TRUE,1784,1.784,mobile,WeChat 8.0.68
17,2,chinese_realword_peach.png,chinese,word,peach,word,nonword,FALSE,1949,1.949,mobile,WeChat 8.0.68
17,3,chinese_realword_change.png,chinese,word,change,word,word,TRUE,918,0.918,mobile,WeChat 8.0.68
17,4,latin_nonword_pat.png,latin,nonword,pat,nonword,nonword,TRUE,4018,4.018,mobile,WeChat 8.0.68
17,5,latin_realword_home.png,latin,word,home,word,word,TRUE,801,0.801,mobile,WeChat 8.0.68
17,6,latin_nonword_pinch.png,latin,nonword,pinch,nonword,nonword,TRUE,5718,5.718,mobile,WeChat 8.0.68
17,7,latin_realword_paper.png,latin,word,paper,word,word,TRUE,632,0.632,mobile,WeChat 8.0.68
17,8,latin_realword_sisterinlaw.PNG,latin,word,sisterinlaw,word,nonword,FALSE,1768,1.768,mobile,WeChat 8.0.68
17,9,chinese_nonword_eat.png,chinese,nonword,eat,nonword,word,FALSE,1967,1.967,mobile,WeChat 8.0.68
17,10,latin_realword_wet.png,latin,word,wet,word,word,TRUE,2001,2.001,mobile,WeChat 8.0.68
17,11,chinese_nonword_grass.png,chinese,nonword,grass,nonword,nonword,TRUE,1382,1.382,mobile,WeChat 8.0.68
17,12,chinese_nonword_prawn.png,chinese,nonword,prawn,nonword,nonword,TRUE,2850,2.85,mobile,WeChat 8.0.68
17,13,latin_realword_brain.png,latin,word,brain,word,word,TRUE,4935,4.935,mobile,WeChat 8.0.68
17,14,latin_realword_feed.png,latin,word,feed,word,word,TRUE,817,0.817,mobile,WeChat 8.0.68
17,15,chinese_realword_shave.png,chinese,word,shave,word,word,TRUE,3533,3.533,mobile,WeChat 8.0.68
17,16,latin_realword_scoop.png,latin,word,scoop,word,word,TRUE,1734,1.734,mobile,WeChat 8.0.68
17,17,chinese_realword_praise.png,chinese,word,praise,word,word,TRUE,1001,1.001,mobile,WeChat 8.0.68
17,18,chinese_nonword_sand.png,chinese,nonword,sand,nonword,nonword,TRUE,1117,1.117,mobile,WeChat 8.0.68
17,19,latin_nonword_put.png,latin,nonword,put,nonword,nonword,TRUE,4983,4.983,mobile,WeChat 8.0.68
17,20,chinese_nonword_morning.png,chinese,nonword,morning,nonword,nonword,TRUE,4518,4.518,mobile,WeChat 8.0.68
17,21,latin_nonword_sea.png,latin,nonword,sea,nonword,nonword,TRUE,2184,2.184,mobile,WeChat 8.0.68
17,22,latin_nonword_medicine.png,latin,nonword,medicine,nonword,nonword,TRUE,1384,1.384,mobile,WeChat 8.0.68
17,23,chinese_nonword_blink.png,chinese,nonword,blink,nonword,word,FALSE,1534,1.534,mobile,WeChat 8.0.68
17,24,chinese_nonword_keen.png,chinese,nonword,keen,nonword,nonword,TRUE,2234,2.234,mobile,WeChat 8.0.68
17,25,chinese_realword_tree.png,chinese,word,tree,word,word,TRUE,917,0.917,mobile,WeChat 8.0.68
17,26,latin_realword_pull.png,latin,word,pull,word,word,TRUE,2416,2.416,mobile,WeChat 8.0.68
17,27,chinese_realword_island.png,chinese,word,island,word,word,TRUE,1051,1.051,mobile,WeChat 8.0.68
17,28,chinese_nonword_sister.png,chinese,nonword,sister,nonword,nonword,TRUE,967,0.967,mobile,WeChat 8.0.68
17,29,latin_nonword_wine.png,latin,nonword,wine,nonword,nonword,TRUE,1566,1.566,mobile,WeChat 8.0.68
17,30,latin_nonword_cat.png,latin,nonword,cat,nonword,nonword,TRUE,3335,3.335,mobile,WeChat 8.0.68
17,31,chinese_nonword_wealth.png,chinese,nonword,wealth,nonword,nonword,TRUE,8636,8.636,mobile,WeChat 8.0.68
17,32,latin_realword_lean.PNG,latin,word,lean,word,word,TRUE,2449,2.449,mobile,WeChat 8.0.68
17,33,latin_nonword_invite.png,latin,nonword,invite,nonword,nonword,TRUE,816,0.816,mobile,WeChat 8.0.68
17,34,chinese_nonword_pearl.png,chinese,nonword,pearl,nonword,nonword,TRUE,1550,1.55,mobile,WeChat 8.0.68
17,35,chinese_realword_good.png,chinese,word,good,word,word,TRUE,701,0.701,mobile,WeChat 8.0.68
17,36,latin_nonword_tea.PNG,latin,nonword,tea,nonword,nonword,TRUE,917,0.917,mobile,WeChat 8.0.68
17,37,chinese_realword_milk.png,chinese,word,milk,word,word,TRUE,917,0.917,mobile,WeChat 8.0.68
17,38,chinese_realword_robe.png,chinese,word,robe,word,word,TRUE,1049,1.049,mobile,WeChat 8.0.68
17,39,latin_nonword_flower.png,latin,nonword,flower,nonword,nonword,TRUE,716,0.716,mobile,WeChat 8.0.68
17,40,latin_realword_pickaxe.png,latin,word,pickaxe,word,word,TRUE,833,0.833,mobile,WeChat 8.0.68
18,1,latin_realword_milk.png,latin,word,milk,word,word,TRUE,1668,1.668,mobile,Chrome 143.0.7499.151
18,2,latin_realword_good.png,latin,word,good,word,word,TRUE,884,0.884,mobile,Chrome 143.0.7499.151
18,3,latin_realword_change.png,latin,word,change,word,word,TRUE,917,0.917,mobile,Chrome 143.0.7499.151
18,4,latin_nonword_keen.png,latin,nonword,keen,nonword,nonword,TRUE,1851,1.851,mobile,Chrome 143.0.7499.151
18,5,latin_realword_praise.PNG,latin,word,praise,word,word,TRUE,1434,1.434,mobile,Chrome 143.0.7499.151
18,6,chinese_nonword_pat.png,chinese,nonword,pat,nonword,nonword,TRUE,2783,2.783,mobile,Chrome 143.0.7499.151
18,7,latin_realword_shave.png,latin,word,shave,word,word,TRUE,1050,1.05,mobile,Chrome 143.0.7499.151
18,8,chinese_realword_home.png,chinese,word,home,word,word,TRUE,866,0.866,mobile,Chrome 143.0.7499.151
18,9,chinese_realword_scoop.png,chinese,word,scoop,word,word,TRUE,801,0.801,mobile,Chrome 143.0.7499.151
18,10,latin_realword_island.png,latin,word,island,word,word,TRUE,2818,2.818,mobile,Chrome 143.0.7499.151
18,11,latin_nonword_pearl.png,latin,nonword,pearl,nonword,nonword,TRUE,1484,1.484,mobile,Chrome 143.0.7499.151
18,12,chinese_realword_paper.png,chinese,word,paper,word,word,TRUE,617,0.617,mobile,Chrome 143.0.7499.151
18,13,chinese_nonword_pinch.png,chinese,nonword,pinch,nonword,nonword,TRUE,1101,1.101,mobile,Chrome 143.0.7499.151
18,14,latin_nonword_prawn.png,latin,nonword,prawn,nonword,nonword,TRUE,917,0.917,mobile,Chrome 143.0.7499.151
18,15,chinese_nonword_wine.png,chinese,nonword,wine,nonword,nonword,TRUE,884,0.884,mobile,Chrome 143.0.7499.151
18,16,latin_nonword_blink.png,latin,nonword,blink,nonword,nonword,TRUE,734,0.734,mobile,Chrome 143.0.7499.151
18,17,latin_realword_tree.png,latin,word,tree,word,word,TRUE,699,0.699,mobile,Chrome 143.0.7499.151
18,18,chinese_realword_pull.png,chinese,word,pull,word,word,TRUE,600,0.6,mobile,Chrome 143.0.7499.151
18,19,chinese_realword_brain.png,chinese,word,brain,word,word,TRUE,666,0.666,mobile,Chrome 143.0.7499.151
18,20,chinese_nonword_put.png,chinese,nonword,put,nonword,nonword,TRUE,751,0.751,mobile,Chrome 143.0.7499.151
18,21,chinese_nonword_sea.png,chinese,nonword,sea,nonword,nonword,TRUE,1316,1.316,mobile,Chrome 143.0.7499.151
18,22,chinese_realword_pickaxe.png,chinese,word,pickaxe,word,word,TRUE,1585,1.585,mobile,Chrome 143.0.7499.151
18,23,latin_realword_bag.png,latin,word,bag,word,word,TRUE,934,0.934,mobile,Chrome 143.0.7499.151
18,24,latin_nonword_eat.png,latin,nonword,eat,nonword,nonword,TRUE,767,0.767,mobile,Chrome 143.0.7499.151
18,25,chinese_nonword_medicine.png,chinese,nonword,medicine,nonword,nonword,TRUE,1001,1.001,mobile,Chrome 143.0.7499.151
18,26,chinese_nonword_flower.png,chinese,nonword,flower,nonword,nonword,TRUE,882,0.882,mobile,Chrome 143.0.7499.151
18,27,latin_nonword_morning.png,latin,nonword,morning,nonword,nonword,TRUE,883,0.883,mobile,Chrome 143.0.7499.151
18,28,latin_nonword_sand.PNG,latin,nonword,sand,nonword,nonword,TRUE,851,0.851,mobile,Chrome 143.0.7499.151
18,29,latin_nonword_wealth.png,latin,nonword,wealth,nonword,nonword,TRUE,1116,1.116,mobile,Chrome 143.0.7499.151
18,30,chinese_realword_feed.png,chinese,word,feed,word,word,TRUE,767,0.767,mobile,Chrome 143.0.7499.151
18,31,latin_realword_robe.png,latin,word,robe,word,word,TRUE,819,0.819,mobile,Chrome 143.0.7499.151
18,32,chinese_nonword_tea.png,chinese,nonword,tea,nonword,nonword,TRUE,1184,1.184,mobile,Chrome 143.0.7499.151
18,33,chinese_realword_lean.png,chinese,word,lean,word,word,TRUE,1266,1.266,mobile,Chrome 143.0.7499.151
18,34,latin_realword_peach.png,latin,word,peach,word,word,TRUE,767,0.767,mobile,Chrome 143.0.7499.151
18,35,latin_nonword_grass.png,latin,nonword,grass,nonword,nonword,TRUE,1049,1.049,mobile,Chrome 143.0.7499.151
18,36,chinese_realword_wet.PNG,chinese,word,wet,word,word,TRUE,1351,1.351,mobile,Chrome 143.0.7499.151
18,37,chinese_nonword_invite.png,chinese,nonword,invite,nonword,nonword,TRUE,1818,1.818,mobile,Chrome 143.0.7499.151
18,38,chinese_nonword_cat.png,chinese,nonword,cat,nonword,nonword,TRUE,1934,1.934,mobile,Chrome 143.0.7499.151
18,39,latin_nonword_sister.png,latin,nonword,sister,nonword,nonword,TRUE,867,0.867,mobile,Chrome 143.0.7499.151
18,40,chinese_realword_sisterinlaw.png,chinese,word,sisterinlaw,word,word,TRUE,1068,1.068,mobile,Chrome 143.0.7499.151
19,1,latin_realword_keen.png,latin,word,keen,word,word,TRUE,992,0.992,mobile,WeChat 8.0.68
19,2,latin_realword_morning.png,latin,word,morning,word,word,TRUE,1059,1.059,mobile,WeChat 8.0.68
19,3,chinese_realword_sea.png,chinese,word,sea,word,word,TRUE,1027,1.027,mobile,WeChat 8.0.68
19,4,chinese_realword_invite.png,chinese,word,invite,word,word,TRUE,999,0.999,mobile,WeChat 8.0.68
19,5,chinese_realword_tea.png,chinese,word,tea,word,word,TRUE,1163,1.163,mobile,WeChat 8.0.68
19,6,chinese_nonword_change.png,chinese,nonword,change,nonword,nonword,TRUE,2501,2.501,mobile,WeChat 8.0.68
19,7,chinese_realword_pinch.png,chinese,word,pinch,word,word,TRUE,4900,4.9,mobile,WeChat 8.0.68
19,8,latin_realword_eat.png,latin,word,eat,word,word,TRUE,1000,1,mobile,WeChat 8.0.68
19,9,chinese_nonword_bag.png,chinese,nonword,bag,nonword,word,FALSE,1694,1.694,mobile,WeChat 8.0.68
19,10,chinese_nonword_tree.png,chinese,nonword,tree,nonword,nonword,TRUE,1666,1.666,mobile,WeChat 8.0.68
19,11,latin_realword_sister.png,latin,word,sister,word,word,TRUE,899,0.899,mobile,WeChat 8.0.68
19,12,chinese_nonword_island.png,chinese,nonword,island,nonword,nonword,TRUE,1001,1.001,mobile,WeChat 8.0.68
19,13,latin_realword_grass.PNG,latin,word,grass,word,word,TRUE,1027,1.027,mobile,WeChat 8.0.68
19,14,latin_nonword_pickaxe.png,latin,nonword,pickaxe,nonword,nonword,TRUE,1529,1.529,mobile,WeChat 8.0.68
19,15,latin_realword_wealth.png,latin,word,wealth,word,word,TRUE,833,0.833,mobile,WeChat 8.0.68
19,16,chinese_realword_put.png,chinese,word,put,word,word,TRUE,1301,1.301,mobile,WeChat 8.0.68
19,17,chinese_realword_wine.png,chinese,word,wine,word,word,TRUE,722,0.722,mobile,WeChat 8.0.68
19,18,chinese_realword_medicine.png,chinese,word,medicine,word,word,TRUE,734,0.734,mobile,WeChat 8.0.68
19,19,chinese_nonword_peach.png,chinese,nonword,peach,nonword,nonword,TRUE,1694,1.694,mobile,WeChat 8.0.68
19,20,chinese_realword_flower.png,chinese,word,flower,word,word,TRUE,800,0.8,mobile,WeChat 8.0.68
19,21,chinese_realword_pat.png,chinese,word,pat,word,word,TRUE,1063,1.063,mobile,WeChat 8.0.68
19,22,latin_realword_blink.png,latin,word,blink,word,word,TRUE,964,0.964,mobile,WeChat 8.0.68
19,23,latin_nonword_pull.png,latin,nonword,pull,nonword,nonword,TRUE,799,0.799,mobile,WeChat 8.0.68
19,24,latin_nonword_wet.png,latin,nonword,wet,nonword,nonword,TRUE,1215,1.215,mobile,WeChat 8.0.68
19,25,latin_nonword_home.png,latin,nonword,home,nonword,nonword,TRUE,2559,2.559,mobile,WeChat 8.0.68
19,26,chinese_nonword_good.png,chinese,nonword,good,nonword,nonword,TRUE,1628,1.628,mobile,WeChat 8.0.68
19,27,chinese_realword_cat.png,chinese,word,cat,word,word,TRUE,891,0.891,mobile,WeChat 8.0.68
19,28,latin_nonword_paper.png,latin,nonword,paper,nonword,nonword,TRUE,926,0.926,mobile,WeChat 8.0.68
19,29,latin_realword_prawn.PNG,latin,word,prawn,word,word,TRUE,927,0.927,mobile,WeChat 8.0.68
19,30,latin_realword_sand.PNG,latin,word,sand,word,word,TRUE,725,0.725,mobile,WeChat 8.0.68
19,31,chinese_nonword_shave.png,chinese,nonword,shave,nonword,nonword,TRUE,1299,1.299,mobile,WeChat 8.0.68
19,32,chinese_nonword_milk.png,chinese,nonword,milk,nonword,nonword,TRUE,2636,2.636,mobile,WeChat 8.0.68
19,33,latin_nonword_lean.PNG,latin,nonword,lean,nonword,nonword,TRUE,1026,1.026,mobile,WeChat 8.0.68
19,34,latin_realword_pearl.png,latin,word,pearl,word,word,TRUE,1029,1.029,mobile,WeChat 8.0.68
19,35,chinese_nonword_praise.png,chinese,nonword,praise,nonword,nonword,TRUE,1835,1.835,mobile,WeChat 8.0.68
19,36,latin_nonword_brain.png,latin,nonword,brain,nonword,nonword,TRUE,933,0.933,mobile,WeChat 8.0.68
19,37,latin_nonword_feed.png,latin,nonword,feed,nonword,nonword,TRUE,1972,1.972,mobile,WeChat 8.0.68
19,38,chinese_nonword_robe.png,chinese,nonword,robe,nonword,nonword,TRUE,1127,1.127,mobile,WeChat 8.0.68
19,39,latin_nonword_scoop.png,latin,nonword,scoop,nonword,nonword,TRUE,1192,1.192,mobile,WeChat 8.0.68
19,40,latin_nonword_sisterinlaw.PNG,latin,nonword,sisterinlaw,nonword,nonword,TRUE,1155,1.155,mobile,WeChat 8.0.68
20,1,latin_nonword_tree.PNG,latin,nonword,tree,nonword,nonword,TRUE,1996,1.996,mobile,Mobile Safari 26.2
20,2,chinese_nonword_scoop.png,chinese,nonword,scoop,nonword,nonword,TRUE,1763,1.763,mobile,Mobile Safari 26.2
20,3,chinese_realword_prawn.png,chinese,word,prawn,word,word,TRUE,2529,2.529,mobile,Mobile Safari 26.2
20,4,latin_realword_pat.png,latin,word,pat,word,word,TRUE,1431,1.431,mobile,Mobile Safari 26.2
20,5,chinese_realword_eat.png,chinese,word,eat,word,word,TRUE,1289,1.289,mobile,Mobile Safari 26.2
20,6,latin_realword_pinch.png,latin,word,pinch,word,nonword,FALSE,3320,3.32,mobile,Mobile Safari 26.2
20,7,chinese_nonword_brain.png,chinese,nonword,brain,nonword,nonword,TRUE,4628,4.628,mobile,Mobile Safari 26.2
20,8,latin_nonword_praise.png,latin,nonword,praise,nonword,nonword,TRUE,1389,1.389,mobile,Mobile Safari 26.2
20,9,latin_nonword_peach.png,latin,nonword,peach,nonword,nonword,TRUE,1489,1.489,mobile,Mobile Safari 26.2
20,10,chinese_realword_sand.png,chinese,word,sand,word,word,TRUE,1066,1.066,mobile,Mobile Safari 26.2
20,11,latin_nonword_milk.png,latin,nonword,milk,nonword,nonword,TRUE,3786,3.786,mobile,Mobile Safari 26.2
20,12,chinese_nonword_pickaxe.png,chinese,nonword,pickaxe,nonword,nonword,TRUE,1198,1.198,mobile,Mobile Safari 26.2
20,13,chinese_realword_grass.png,chinese,word,grass,word,word,TRUE,3685,3.685,mobile,Mobile Safari 26.2
20,14,latin_realword_cat.png,latin,word,cat,word,word,TRUE,4094,4.094,mobile,Mobile Safari 26.2
20,15,latin_realword_medicine.png,latin,word,medicine,word,word,TRUE,2861,2.861,mobile,Mobile Safari 26.2
20,16,chinese_nonword_wet.png,chinese,nonword,wet,nonword,nonword,TRUE,1165,1.165,mobile,Mobile Safari 26.2
20,17,latin_realword_sea.png,latin,word,sea,word,word,TRUE,1698,1.698,mobile,Mobile Safari 26.2
20,18,chinese_realword_blink.png,chinese,word,blink,word,word,TRUE,4227,4.227,mobile,Mobile Safari 26.2
20,19,latin_nonword_good.png,latin,nonword,good,nonword,nonword,TRUE,1664,1.664,mobile,Mobile Safari 26.2
20,20,chinese_nonword_paper.png,chinese,nonword,paper,nonword,nonword,TRUE,2797,2.797,mobile,Mobile Safari 26.2
20,21,latin_nonword_change.png,latin,nonword,change,nonword,nonword,TRUE,2130,2.13,mobile,Mobile Safari 26.2
20,22,chinese_realword_keen.png,chinese,word,keen,word,word,TRUE,2695,2.695,mobile,Mobile Safari 26.2
20,23,chinese_realword_pearl.png,chinese,word,pearl,word,word,TRUE,8278.000000000015,8.278000000000015,mobile,Mobile Safari 26.2
20,24,chinese_nonword_pull.png,chinese,nonword,pull,nonword,nonword,TRUE,1797,1.797,mobile,Mobile Safari 26.2
20,25,chinese_nonword_feed.png,chinese,nonword,feed,nonword,nonword,TRUE,4684,4.684,mobile,Mobile Safari 26.2
20,26,chinese_nonword_sisterinlaw.png,chinese,nonword,sisterinlaw,nonword,nonword,TRUE,724,0.724,mobile,Mobile Safari 26.2
20,27,chinese_realword_wealth.png,chinese,word,wealth,word,word,TRUE,4518,4.518,mobile,Mobile Safari 26.2
20,28,latin_nonword_island.png,latin,nonword,island,nonword,nonword,TRUE,1257,1.257,mobile,Mobile Safari 26.2
20,29,latin_nonword_bag.png,latin,nonword,bag,nonword,nonword,TRUE,1290,1.29,mobile,Mobile Safari 26.2
20,30,latin_realword_wine.png,latin,word,wine,word,word,TRUE,4059,4.059,mobile,Mobile Safari 26.2
20,31,latin_nonword_shave.png,latin,nonword,shave,nonword,nonword,TRUE,957,0.957,mobile,Mobile Safari 26.2
20,32,latin_realword_tea.png,latin,word,tea,word,word,TRUE,1121,1.121,mobile,Mobile Safari 26.2
20,33,latin_realword_flower.png,latin,word,flower,word,word,TRUE,1352,1.352,mobile,Mobile Safari 26.2
20,34,latin_nonword_robe.png,latin,nonword,robe,nonword,nonword,TRUE,898,0.898,mobile,Mobile Safari 26.2
